Weight, Height, Type of Sportsman
60.0,1.69, {'other'}
57.0,1.72, {'table tennis player'}
67.0,1.75, {'handball player'}
66.0,1.74, {'wrestler'}
46.0,1.73, {'tennis player'}
116.0,1.93, {'rugby player'}
92.988,1.8034, {'other'}
120.0,1.94, {'rugby player'}
74.844,1.778, {'other'}
82.5552,1.778, {'other'}
114.0,1.84, {'rugby player'}
93.0,1.86, {'rugby player'}
97.0,1.86, {'rugby player'}
79.38,1.8542, {'basketball player'}
82.0,1.85, {'biathlete'}
81.648,1.8034, {'basketball player'}
61.0,1.72, {'other'}
102.0,2.09, {'volleyball player'}
125.0,1.96, {'other'}
82.0,1.87, {'other'}
87.99839999999999,1.778, {'hockey player'}
82.0,1.68, {'wrestler'}
73.0,1.84, {'cyclist'}
62.0,1.76, {'volleyball player'}
92.988,1.9812, {'basketball player'}
114.3072,2.1018499999999998, {'basketball player'}
97.524,1.7526, {'wrestler'}
102.06,1.9812, {'basketball player'}
95.0,1.96, {'handball player'}
77.112,1.8288, {'other'}
84.0,1.8, {'rugby player'}
120.0,1.8, {'rugby player'}
71.0,1.85, {'basketball player'}
86.184,1.8034, {'hockey player'}
59.0,1.73, {'cyclist'}
99.792,1.9812, {'basketball player'}
96.0,191.0, {'volleyball player'}
77.0,1.85, {'tennis player'}
98.8848,2.0066, {'basketball player'}
81.648,1.905, {'basketball player'}
69.0,1.83, {'boxer'}
84.8232,1.8288, {'other'}
86.184,1.9304, {'basketball player'}
112.0,1.87, {'rugby player'}
89.81280000000001,1.9558, {'basketball player'}
84.8232,1.905, {'basketball player'}
140.1624,1.8796, {'other'}
92.988,1.8034, {'wrestler'}
69.0,1.77, {'other'}
70.0,1.8, {'volleyball player'}
65.0,1.83, {'volleyball player'}
101.0,1.92, {'martial artist'}
65.0,1.7, {'badminton player'}
70.0,1.78, {'badminton player'}
52.0,1.71, {'other'}
68.0,1.7, {'other'}
80.0,2.02, {'volleyball player'}
60.0,1.78, {'badminton player'}
78.0,1.89, {'other'}
58.968,1.78, {'other'}
74.0,1.76, {'swimmer'}
58.0,1.7, {'swimmer'}
58.0608,1.524, {'swimmer'}
55.0,1.63, {'badminton player'}
77.0,1.81, {'other'}
75.0,1.83, {'volleyball player'}
72.576,1.8288, {'swimmer'}
76.0,2.02, {'volleyball player'}
60.0,1.76, {'other'}
75.0,1.81, {'table tennis player'}
70.0,1.84, {'martial artist'}
99.792,2.032, {'basketball player'}
75.0,1.96, {'volleyball player'}
68.0,1.92, {'volleyball player'}
120.204,2.1336, {'basketball player'}
80.0,1.65, {'wrestler'}
108.864,2.0827999999999998, {'basketball player'}
86.184,1.9304, {'basketball player'}
63.0,1.76, {'cyclist'}
78.0,1.8, {'other'}
81.0,1.85, {'other'}
100.0,1.93, {'handball player'}
79.8336,1.7526, {'hockey player'}
113.4,2.1336, {'basketball player'}
83.916,1.8288, {'other'}
58.0,1.7, {'other'}
54.0,1.65, {'other'}
77.0,1.82, {'other'}
56.0,1.74, {'fencer'}
60.0,1.73, {'other'}
55.0,1.63, {'other'}
86.0,1.89, {'volleyball player'}
62.0,1.75, {'swimmer'}
68.04,1.8542, {'basketball player'}
91.0,1.81, {'rugby player'}
54.0,1.7, {'swimmer'}
65.0,1.65, {'shooter'}
78.0,2.0, {'volleyball player'}
95.0,1.94, {'volleyball player'}
83.0,1.83, {'rower'}
63.0,1.74, {'other'}
68.0,1.93, {'volleyball player'}
53.0,1.55, {'weightlifter'}
65.0,1.86, {'volleyball player'}
74.0,1.92, {'volleyball player'}
53.0,1.56, {'wrestler'}
80.0,1.75, {'golf player'}
87.0,1.93, {'volleyball player'}
83.0,1.92, {'volleyball player'}
70.0,1.75, {'martial artist'}
88.0,1.95, {'volleyball player'}
110.0,1.78, {'wrestler'}
63.0,1.85, {'other'}
72.0,1.7, {'golf player'}
108.0,1.83, {'wrestler'}
123.0,1.78, {'wrestler'}
95.0,1.8, {'martial artist'}
80.0,1.89, {'volleyball player'}
91.0,1.8, {'wrestler'}
87.0,1.75, {'wrestler'}
103.0,1.78, {'wrestler'}
67.5864,1.64, {'cyclist'}
62.0,1.67, {'volleyball player'}
52.164,1.56, {'martial artist'}
63.0,1.79, {'volleyball player'}
55.0,1.63, {'swimmer'}
66.0,1.64, {'other'}
68.0,1.8, {'volleyball player'}
69.0,1.8, {'volleyball player'}
90.0,1.92, {'volleyball player'}
63.9576,1.7272, {'other'}
72.0,1.77, {'other'}
62.0,1.68, {'volleyball player'}
62.0,1.74, {'other'}
72.0,1.83, {'swimmer'}
69.8544,1.7018, {'martial artist'}
83.916,1.8796, {'martial artist'}
70.0,1.72, {'wrestler'}
67.0,1.82, {'volleyball player'}
75.0,2.01, {'volleyball player'}
63.0,1.75, {'volleyball player'}
65.772,1.6002, {'other'}
83.0,1.76, {'rugby player'}
65.0,1.67, {'swimmer'}
49.0,1.61, {'shooter'}
97.0,1.85, {'rower'}
58.0,1.69, {'cyclist'}
80.0,1.79, {'swimmer'}
68.0,1.76, {'volleyball player'}
56.0,1.64, {'swimmer'}
68.0,1.79, {'volleyball player'}
70.308,1.778, {'martial artist'}
57.0,1.67, {'volleyball player'}
58.0,1.61, {'other'}
100.0,1.83, {'martial artist'}
91.6272,1.778, {'rugby player'}
74.2,1.77, {'martial artist'}
77.0,1.77, {'wrestler'}
65.0,1.7, {'cyclist'}
65.0,1.77, {'volleyball player'}
60.0,1.71, {'volleyball player'}
53.0,1.68, {'other'}
124.74,1.8542, {'wrestler'}
90.0,1.97, {'volleyball player'}
45.0,1.68, {'other'}
67.1328,1.7018, {'hockey player'}
68.0,1.77, {'other'}
73.0,1.7, {'other'}
76.2048,1.778, {'hockey player'}
64.0,1.69, {'cyclist'}
75.0,2.02, {'volleyball player'}
60.0,1.73, {'other'}
77.112,1.7526, {'other'}
80.74080000000001,1.8669, {'basketball player'}
50.0,1.66, {'tennis player'}
70.0,1.75, {'other'}
55.0,1.68, {'cyclist'}
61.0,1.84, {'volleyball player'}
53.0,1.73, {'other'}
54.0,1.67, {'shooter'}
83.0,1.85, {'other'}
96.0,1.67, {'weightlifter'}
62.0,1.78, {'swimmer'}
66.0,1.8, {'swimmer'}
58.0,1.64, {'shooter'}
74.0,1.91, {'volleyball player'}
64.0,1.69, {'cyclist'}
74.0,1.65, {'weightlifter'}
59.8752,1.524, {'other'}
59.0,1.71, {'swimmer'}
75.0,1.9, {'volleyball player'}
69.0,1.77, {'other'}
66.0,1.76, {'swimmer'}
65.0,1.85, {'volleyball player'}
46.0,1.56, {'other'}
66.0,1.74, {'other'}
64.0,1.78, {'swimmer'}
67.0,1.81, {'volleyball player'}
59.0,1.68, {'wrestler'}
74.0,1.88, {'volleyball player'}
72.0,1.68, {'wrestler'}
61.0,1.75, {'volleyball player'}
85.0,1.82, {'other'}
62.0,1.79, {'volleyball player'}
88.0,1.99, {'volleyball player'}
55.0,1.61, {'pentathlete'}
72.0,1.85, {'other'}
55.0,1.63, {'wrestler'}
78.0,1.64, {'other'}
86.0,1.85, {'other'}
70.0,1.76, {'other'}
70.0,1.85, {'volleyball player'}
109.0,1.89, {'rower'}
78.0,1.9, {'other'}
107.9568,2.032, {'basketball player'}
86.184,1.92405, {'basketball player'}
90.72,1.9812, {'basketball player'}
60.0,1.66, {'volleyball player'}
71.0,1.81, {'volleyball player'}
83.916,1.8542, {'other'}
89.81280000000001,1.8288, {'hockey player'}
85.0,1.9, {'other'}
87.99839999999999,1.8796, {'hockey player'}
73.0,1.82, {'martial artist'}
92.988,1.8542, {'other'}
86.184,1.8288, {'hockey player'}
77.0,1.8, {'other'}
93.8952,1.905, {'other'}
59.0,1.6, {'other'}
86.184,1.8542, {'other'}
78.0192,1.7526, {'other'}
69.0,1.76, {'other'}
95.256,1.8288, {'rugby player'}
87.0912,1.778, {'hockey player'}
94.80239999999999,1.8796, {'hockey player'}
78.0192,1.778, {'hockey player'}
96.0,1.81, {'wrestler'}
83.00880000000001,1.778, {'other'}
68.9472,1.7018, {'other'}
70.0,1.7, {'other'}
59.0,1.69, {'cyclist'}
74.844,1.7018, {'hockey player'}
94.80239999999999,1.9431, {'hockey player'}
77.112,1.8288, {'martial artist'}
50.8032,1.5494, {'hockey player'}
58.0,1.76, {'volleyball player'}
60.0,1.66, {'other'}
54.0,1.62, {'golf player'}
88.0,1.88, {'swimmer'}
77.0,1.83, {'other'}
55.0,1.6, {'wrestler'}
72.0,1.78, {'cyclist'}
50.0,1.63, {'other'}
68.0,1.88, {'other'}
94.0,1.96, {'other'}
110.0,1.85, {'other'}
73.0,1.74, {'diver'}
83.0,1.86, {'volleyball player'}
70.0,1.75, {'shooter'}
80.0,1.78, {'other'}
78.0,1.82, {'cyclist'}
76.0,1.75, {'cyclist'}
78.9264,1.778, {'hockey player'}
74.844,1.778, {'other'}
81.0,0.0185, {'other'}
80.0,1.88, {'swimmer'}
93.0,1.85, {'rower'}
84.0,1.88, {'swimmer'}
59.0,1.64, {'other'}
91.0,1.88, {'boxer'}
80.0,1.83, {'volleyball player'}
63.0504,1.778, {'volleyball player'}
80.0,1.8, {'other'}
81.0,1.84, {'boxer'}
138.348,1.8796, {'wrestler'}
96.0,1.76, {'rugby player'}
98.0,1.78, {'martial artist'}
78.0,1.95, {'volleyball player'}
72.0,1.73, {'volleyball player'}
100.0,1.97, {'volleyball player'}
73.0,1.79, {'other'}
115.2144,1.8288, {'martial artist'}
78.0,1.72, {'wrestler'}
90.0,2.0, {'volleyball player'}
93.0,1.81, {'other'}
84.0,1.73, {'other'}
85.0,1.91, {'volleyball player'}
76.0,1.76, {'golf player'}
60.0,1.76, {'other'}
63.0,1.75, {'martial artist'}
72.0,1.92, {'volleyball player'}
72.1224,1.778, {'other'}
72.0,1.78, {'swimmer'}
74.844,1.7526, {'basketball player'}
90.72,2.032, {'basketball player'}
85.0,1.85, {'volleyball player'}
89.81280000000001,1.8288, {'other'}
76.0,1.8, {'golf player'}
150.0,1.8, {'wrestler'}
65.0,1.7, {'martial artist'}
83.0,1.88, {'basketball player'}
70.0,1.91, {'volleyball player'}
98.8848,1.8542, {'rugby player'}
77.112,1.7272, {'martial artist'}
70.0,1.75, {'martial artist'}
90.0,1.71, {'other'}
50.0,1.58, {'wrestler'}
92.0,2.13, {'volleyball player'}
78.0192,1.7526, {'other'}
83.916,1.8288, {'hockey player'}
78.0192,1.7018, {'other'}
110.0,1.87, {'rugby player'}
81.0,1.86, {'other'}
81.648,1.8034, {'hockey player'}
107.0,1.85, {'rugby player'}
74.844,1.7526, {'hockey player'}
77.112,1.8034, {'hockey player'}
87.99839999999999,1.8288, {'hockey player'}
95.256,1.9304, {'basketball player'}
70.308,1.7526, {'martial artist'}
83.916,1.8034, {'other'}
61.236,1.6764000000000001, {'martial artist'}
99.0,1.93, {'volleyball player'}
78.9264,1.778, {'other'}
77.0,1.84, {'swimmer'}
81.648,1.8034, {'hockey player'}
92.988,1.8288, {'other'}
90.72,1.8542, {'other'}
55.0,1.7, {'swimmer'}
75.0,1.75, {'other'}
58.0,1.67, {'swimmer'}
70.0,1.88, {'volleyball player'}
95.256,1.905, {'other'}
113.4,1.778, {'wrestler'}
88.452,1.8542, {'other'}
111.132,2.1082, {'basketball player'}
86.184,1.8034, {'other'}
88.452,1.8796, {'hockey player'}
113.4,0.0, {'wrestler'}
90.72,1.8288, {'hockey player'}
67.0,1.71, {'cyclist'}
64.8648,1.7018, {'martial artist'}
62.0,1.8, {'other'}
60.0,1.75, {'other'}
66.0,1.66, {'other'}
57.0,1.64, {'triathlete'}
76.2048,1.7526, {'other'}
79.8336,1.8034, {'other'}
86.0,1.8, {'martial artist'}
69.8544,1.6764000000000001, {'martial artist'}
70.0,1.75, {'volleyball player'}
74.0,1.91, {'volleyball player'}
100.0,1.65, {'wrestler'}
53.0,1.59, {'volleyball player'}
70.0,1.7, {'golf player'}
70.0,1.71, {'other'}
99.792,1.99898, {'basketball player'}
84.8232,1.9304, {'basketball player'}
87.0912,2.0066, {'basketball player'}
103.4208,2.0066, {'basketball player'}
81.0,1.75, {'handball player'}
85.0,1.78, {'rugby player'}
52.0,1.54, {'other'}
64.0,1.7, {'cyclist'}
56.0,1.59, {'table tennis player'}
75.0,1.84, {'volleyball player'}
58.0,1.74, {'volleyball player'}
52.0,1.6, {'other'}
55.0,1.65, {'wrestler'}
85.0,1.88, {'volleyball player'}
65.772,1.7018, {'martial artist'}
75.0,1.85, {'tennis player'}
77.0,1.82, {'pentathlete'}
70.0,1.8, {'swimmer'}
68.0,1.7, {'other'}
65.772,1.8034, {'martial artist'}
102.06,2.0066, {'basketball player'}
86.6376,1.778, {'hockey player'}
97.07039999999999,1.905, {'hockey player'}
73.0,1.74, {'other'}
57.0,1.77, {'boxer'}
64.0,1.7, {'boxer'}
82.0,1.72, {'wrestler'}
118.0,2.07, {'volleyball player'}
69.0,1.82, {'volleyball player'}
74.0,1.81, {'volleyball player'}
48.0,1.57, {'other'}
68.0,1.87, {'volleyball player'}
62.0,1.72, {'other'}
66.0,1.72, {'swimmer'}
81.0,1.76, {'rugby player'}
48.0,1.72, {'boxer'}
94.80239999999999,1.9304, {'hockey player'}
79.8336,1.8542, {'hockey player'}
74.0,1.92, {'volleyball player'}
86.6376,1.778, {'other'}
55.0,1.71, {'tennis player'}
46.0,1.65, {'other'}
70.0,1.82, {'swimmer'}
44.0,1.7, {'other'}
70.0,1.82, {'other'}
65.0,1.8, {'volleyball player'}
71.0,1.88, {'volleyball player'}
69.0,1.82, {'volleyball player'}
70.308,1.778, {'martial artist'}
106.596,2.0574, {'basketball player'}
51.0,1.66, {'pentathlete'}
71.0,1.83, {'volleyball player'}
70.0,1.7, {'other'}
59.0,1.63, {'swimmer'}
75.0,1.9, {'volleyball player'}
50.0,1.7, {'table tennis player'}
60.0,1.7, {'table tennis player'}
55.0,1.65, {'diver'}
75.0,1.83, {'volleyball player'}
61.0,1.75, {'other'}
72.0,1.94, {'volleyball player'}
70.0,1.9, {'volleyball player'}
68.0,1.7, {'volleyball player'}
63.0,1.72, {'swimmer'}
62.0,1.58, {'weightlifter'}
75.0,1.85, {'volleyball player'}
77.0,1.79, {'volleyball player'}
80.0,1.78, {'shooter'}
48.0,1.65, {'boxer'}
62.0,1.73, {'volleyball player'}
60.0,1.65, {'other'}
73.0,1.83, {'volleyball player'}
75.0,1.9, {'other'}
45.0,1.61, {'other'}
88.0,1.76, {'golf player'}
59.0,1.66, {'tennis player'}
73.0,1.9, {'volleyball player'}
72.0,1.83, {'table tennis player'}
132.0,1.6, {'rugby player'}
82.0,1.8, {'other'}
83.916,1.8034, {'other'}
79.8336,1.7526, {'other'}
85.73039999999999,1.8288, {'hockey player'}
90.72,1.8542, {'hockey player'}
99.792,2.1082, {'basketball player'}
72.0,2.02, {'volleyball player'}
67.0,1.71, {'pentathlete'}
71.0,1.8, {'other'}
113.4,2.0574, {'basketball player'}
70.0,1.82, {'other'}
83.916,1.8288, {'other'}
105.0,1.85, {'rugby player'}
83.0,1.81, {'rugby player'}
61.0,1.73, {'other'}
65.0,1.77, {'cyclist'}
77.0,1.75, {'rugby player'}
96.6168,1.905, {'other'}
120.0,1.88, {'rugby player'}
76.6584,1.7526, {'hockey player'}
82.1016,1.7272, {'hockey player'}
90.0,2.02, {'swimmer'}
92.988,2.0574, {'basketball player'}
95.0,1.9, {'volleyball player'}
99.064573608,1.524, {'rugby player'}
92.0,1.92, {'rugby player'}
60.0,1.74, {'cyclist'}
109.0,1.81, {'rugby player'}
83.916,1.9558, {'basketball player'}
98.0,2.0, {'basketball player'}
74.844,1.8288, {'hockey player'}
108.0,1.92, {'rugby player'}
73.0,1.87, {'swimmer'}
85.0,1.94, {'swimmer'}
90.0,1.98, {'swimmer'}
69.0,1.76, {'cyclist'}
72.0,1.89, {'tennis player'}
85.0,1.8, {'rugby player'}
115.668,1.8796, {'other'}
82.0,1.93, {'tennis player'}
96.0,1.87, {'rugby player'}
80.74080000000001,1.778, {'hockey player'}
89.81280000000001,2.032, {'basketball player'}
120.0,1.88, {'wrestler'}
67.0,1.9, {'cyclist'}
83.916,1.8034, {'hockey player'}
90.72,1.8796, {'other'}
91.17360000000001,1.778, {'hockey player'}
86.184,1.8796, {'hockey player'}
90.72,1.8034, {'hockey player'}
88.0,1.9, {'volleyball player'}
69.0,1.82, {'cyclist'}
65.0,1.82, {'volleyball player'}
65.0,1.524, {'badminton player'}
140.616,2.286, {'basketball player'}
65.0,1.6, {'badminton player'}
52.164,1.6256, {'other'}
-63.0,1.69, {'other'}
58.0,1.71, {'other'}
97.97760000000001,1.8542, {'other'}
89.0,1.72, {'rower'}
71.0,1.87, {'volleyball player'}
63.0,1.65, {'other'}
58.0,1.67, {'other'}
62.0,1.78, {'volleyball player'}
63.0,1.61, {'other'}
72.0,1.82, {'volleyball player'}
77.112,1.8288, {'hockey player'}
83.00880000000001,1.8288, {'other'}
89.81280000000001,1.8796, {'hockey player'}
111.132,2.0827999999999998, {'basketball player'}
94.80239999999999,1.905, {'hockey player'}
83.00880000000001,1.8542, {'hockey player'}
66.0,1.75, {'cyclist'}
84.0,1.96, {'other'}
84.8232,1.8542, {'hockey player'}
62.1432,1.778, {'basketball player'}
66.0,1.74, {'handball player'}
87.0912,1.8796, {'basketball player'}
72.0,1.9, {'volleyball player'}
83.916,1.778, {'hockey player'}
57.0,1.66, {'shooter'}
60.0,1.74, {'volleyball player'}
96.0,2.01, {'volleyball player'}
112.0,1.9812, {'basketball player'}
70.0,1.81, {'other'}
90.0,1.96, {'volleyball player'}
120.0,1.8, {'wrestler'}
107.0,2.08, {'basketball player'}
77.5656,1.7018, {'hockey player'}
77.112,1.8034, {'martial artist'}
90.72,1.8288, {'wrestler'}
75.0,1.75, {'golf player'}
72.0,1.78, {'golf player'}
70.0,1.86, {'martial artist'}
82.0,1.88, {'swimmer'}
75.0,1.73, {'golf player'}
56.0,1.66, {'martial artist'}
45.36,1.524, {'martial artist'}
80.0,1.92, {'volleyball player'}
83.916,1.8288, {'martial artist'}
104.0,1.92, {'rugby player'}
65.0,1.61, {'golf player'}
85.0,1.75, {'wrestler'}
80.0,1.73, {'wrestler'}
76.6584,1.778, {'martial artist'}
88.0,1.86, {'rugby player'}
130.0,1.7, {'other'}
72.0,1.82, {'swimmer'}
96.0,1.85, {'rugby player'}
109.0,1.94, {'rugby player'}
65.0,1.68, {'swimmer'}
65.0,1.71, {'other'}
71.0,1.85, {'volleyball player'}
48.0,1.55, {'boxer'}
48.0,1.58, {'other'}
58.0,1.64, {'other'}
64.0,1.72, {'swimmer'}
65.0,1.75, {'badminton player'}
86.184,1.8288, {'other'}
81.648,1.905, {'other'}
84.8232,1.8796, {'hockey player'}
73.0296,1.7526, {'hockey player'}
79.8336,1.8034, {'other'}
86.184,1.8034, {'hockey player'}
84.8232,1.8542, {'other'}
82.1016,1.778, {'other'}
114.0,2.0, {'handball player'}
92.0808,1.9304, {'hockey player'}
77.0,1.75, {'golf player'}
72.0,1.82, {'volleyball player'}
64.0,1.78, {'swimmer'}
91.0,1.9, {'handball player'}
78.0,1.85, {'other'}
67.0,1.86, {'volleyball player'}
90.0,2.08, {'volleyball player'}
59.8752,1.7018, {'hockey player'}
57.0,1.65, {'shooter'}
72.0,1.84, {'handball player'}
57.0,1.68, {'other'}
68.0,2.02, {'volleyball player'}
61.0,1.7, {'swimmer'}
68.04,1.651, {'hockey player'}
84.8232,2.032, {'basketball player'}
70.0,1.85, {'volleyball player'}
53.0,1.62, {'archer'}
73.9368,1.7526, {'hockey player'}
69.0,1.85, {'volleyball player'}
53.0,1.75, {'swimmer'}
69.0,1.83, {'swimmer'}
64.8648,1.7526, {'hockey player'}
58.0608,1.6256, {'hockey player'}
65.0,1.79, {'swimmer'}
57.0,1.68, {'swimmer'}
65.0,1.83, {'volleyball player'}
120.0,1.94, {'wrestler'}
52.0,1.66, {'other'}
57.1536,1.6002, {'hockey player'}
54.0,1.65, {'other'}
55.0,1.75, {'volleyball player'}
72.0,1.78, {'volleyball player'}
65.0,1.74, {'other'}
55.0,1.62, {'wrestler'}
47.0,1.63, {'other'}
87.99839999999999,1.9558, {'basketball player'}
40.0,1.45, {'other'}
68.0,1.86, {'volleyball player'}
65.0,1.68, {'swimmer'}
51.0,1.63, {'other'}
65.0,1.82, {'volleyball player'}
42.0,1.52, {'other'}
41.0,1.47, {'other'}
60.0,1.74, {'swimmer'}
54.0,1.79, {'other'}
61.0,1.7, {'other'}
86.0,1.56, {'shooter'}
52.0,1.55, {'other'}
71.0,1.8, {'swimmer'}
71.0,1.89, {'volleyball player'}
79.0,1.88, {'volleyball player'}
50.0,1.66, {'other'}
73.9368,1.8288, {'basketball player'}
65.0,1.74, {'volleyball player'}
71.0,1.85, {'volleyball player'}
75.0,1.7, {'boxer'}
67.0,1.83, {'volleyball player'}
55.0,1.67, {'other'}
67.0,1.93, {'volleyball player'}
84.0,1.88, {'volleyball player'}
70.0,1.75, {'volleyball player'}
65.0,1.7, {'other'}
81.0,1.78, {'boxer'}
65.0,1.77, {'other'}
79.8336,1.8542, {'hockey player'}
71.0,1.8, {'boxer'}
47.0,1.57, {'other'}
53.524800000000006,1.651, {'other'}
74.844,1.8034, {'other'}
72.0,1.92, {'volleyball player'}
61.2,1.68, {'martial artist'}
65.0,1.77, {'volleyball player'}
72.576,1.7018, {'hockey player'}
84.8232,1.8034, {'hockey player'}
73.9368,1.8288, {'hockey player'}
91.17360000000001,1.8542, {'hockey player'}
86.184,1.778, {'hockey player'}
74.844,1.7272, {'hockey player'}
82.1016,1.7018, {'other'}
83.00880000000001,1.8288, {'hockey player'}
73.9368,1.778, {'hockey player'}
89.81280000000001,1.8796, {'hockey player'}
63.0,1.76, {'other'}
82.1016,1.7272, {'hockey player'}
85.0,1.85, {'other'}
100.0,1.97, {'volleyball player'}
75.0,1.87, {'other'}
85.0,1.86, {'other'}
62.0,1.74, {'cyclist'}
92.0,2.06, {'volleyball player'}
63.0,1.75, {'cyclist'}
40.0,1.6, {'other'}
49.0,1.524, {'other'}
92.0,1.82, {'other'}
79.0,1.93, {'volleyball player'}
60.0,1.73, {'other'}
68.0,1.85, {'volleyball player'}
92.988,1.8542, {'hockey player'}
78.0,1.74, {'other'}
84.0,1.9, {'tennis player'}
76.0,1.77, {'cyclist'}
85.0,1.86, {'swimmer'}
75.0,1.8, {'other'}
77.0,1.88, {'swimmer'}
78.0,1.89, {'other'}
75.0,1.65, {'other'}
79.0,1.78, {'other'}
80.0,1.86, {'other'}
74.0,1.85, {'swimmer'}
83.0,1.87, {'other'}
79.8336,1.8288, {'other'}
68.0,1.79, {'other'}
120.0,1.85, {'other'}
100.0,1.8, {'other'}
107.9568,2.1336, {'basketball player'}
54.0,1.65, {'shooter'}
90.72,1.9304, {'basketball player'}
101.60469087999999,1.8796, {'rugby player'}
65.0,1.76, {'volleyball player'}
58.0,1.68, {'swimmer'}
70.0,1.9, {'volleyball player'}
65.0,1.82, {'volleyball player'}
71.0,1.87, {'volleyball player'}
120.204,2.1717, {'basketball player'}
89.81280000000001,1.9812, {'hockey player'}
59.0,1.64, {'badminton player'}
47.0,1.57, {'swimmer'}
78.0,1.75, {'other'}
66.0,1.68, {'other'}
66.0,1.8, {'volleyball player'}
81.0,1.94, {'volleyball player'}
71.0,1.86, {'volleyball player'}
76.0,1.82, {'horse rider'}
82.0,1.81, {'table tennis player'}
80.0,1.79, {'rugby player'}
86.0,1.76, {'rugby player'}
60.0,1.69, {'badminton player'}
67.0,1.84, {'volleyball player'}
71.0,1.8, {'other'}
84.0,2.01, {'volleyball player'}
65.0,1.82, {'cyclist'}
73.0296,1.7526, {'hockey player'}
96.0,1.88, {'rugby player'}
77.0,1.81, {'volleyball player'}
77.0,1.77, {'martial artist'}
70.0,1.85, {'cyclist'}
121.0,2.02, {'rugby player'}
66.0,1.89, {'cyclist'}
75.0,1.76, {'swimmer'}
63.5,1.67, {'martial artist'}
72.2,1.71, {'martial artist'}
85.0,1.88, {'other'}
83.916,1.778, {'martial artist'}
73.0,1.85, {'other'}
83.0,1.81, {'other'}
