Weight, Height
111132.0,2.032
88000.0,1.8
74844.0,1.8034
107049.6,1.9558
92000.0,1.76
66000.0,1.77
89812.8,1.905
90720.0,1.8288
114000.0,2.01
118000.0,2.01
92000.0,1.83
90720.0,1.905
89000.0,1.85
92080.8,1.8288
99792.0,2.0066
85000.0,1.83
84000.0,1.75
85730.4,1.8542
83000.0,1.79
112000.0,1.96
108864.0,1.8034
110000.0,1.91
97977.6,2.032
70400.0,1.73
83916.0,1.8796
136987.2,1.905
105000.0,1.8288
105000.0,1.9
82000.0,1.8
83000.0,1.89
81000.0,1.75
95000.0,1.95
104000.0,1.96
90720.0,1.8288
97000.0,1.88
67000.0,1.73
90000.0,1.95
83916.0,1.7526
127008.0,2.1082
83916.0,1.778
101604.69088,1.8796
72576.0,1.7526
78000.0,1.77
138348.0,1.8542
76204.8,1.64
136080.0,1.8542
65000.0,1.76
80000.0,1.86
95000.0,1.89
56000.0,1.73
79000.0,1.8
98000.0,1.85
88000.0,1.94
100000.0,1.95
79380.0,1.8796
90000.0,2.07
70000.0,1.9
60000.0,1.78
106596.0,2.1082
82555.2,1.778
142884.0,1.8796
174636.0,1.8542
70000.0,1.73
67000.0,1.73
70000.0,1.75
85000.0,1.95
117936.0,2.032
70308.0,1.7272
117936.0,2.1082
93000.0,1.9
68000.0,1.81
73000.0,1.9
88904.10452,1.8288
115000.0,1.85
82553.81134,1.524
92000.0,1.9
83000.0,1.93
84823.2,1.9304
90000.0,1.78
63000.0,1.7
112000.0,1.91
113000.0,1.99
68000.0,1.83
68000.0,1.8
97000.0,1.93
86000.0,1.91
75000.0,1.95
85000.0,1.85
110000.0,1.73
110000.0,1.8
80000.0,1.8034
80000.0,1.8
92000.0,1.89
85000.0,1.83
76000.0,1.91
65000.0,1.73
112000.0,1.98
118000.0,1.83
83916.0,1.8796
74844.0,1.8288
75000.0,1.85
68000.0,1.8
91000.0,1.83
102000.0,1.96
58000.0,1.73
77112.0,1.8542
120000.0,1.92
79833.6,1.8288
78000.0,1.88
79833.6,1.7526
104328.0,2.032
87091.2,1.9812
92080.8,1.905
81000.0,1.8
84823.2,1.778
81194.4,1.8288
80000.0,1.89
109000.0,2.02
81648.0,1.8288
83916.0,1.778
83916.0,1.8034
87091.2,1.8034
92988.0,1.905
102060.0,1.8288
94802.4,1.778
87091.2,1.8288
108000.0,2.0
84823.2,1.7272
89812.8,1.8796
83916.0,1.8288
86000.0,1.98
75000.0,1.86
89812.8,1.8542
78000.0,1.83
98884.8,1.8542
75000.0,1.7
76204.8,1.778
77112.0,1.7526
103874.4,1.9558
79833.6,1.8288
87091.2,1.8288
72000.0,1.74
90000.0,1.98
83008.8,1.7018
88452.0,1.8542
74000.0,1.84
82000.0,1.86
86000.0,1.83
89812.8,1.8034
80000.0,1.92
92988.0,1.9304
92988.0,1.8542
85730.4,1.8288
82101.6,1.8796
94000.0,2.0
120000.0,1.91
81648.0,1.8542
75000.0,1.83
95000.0,2.08
97070.4,1.8796
92988.0,2.02
102014.64,1.83
88452.0,1.8542
86184.0,1.9304
85000.0,2.0
128000.0,1.95
87998.4,1.8034
51000.0,1.63
72122.4,1.8288
92080.8,1.8796
83008.8,1.8288
76000.0,1.83
77112.0,1.778
69854.4,1.778
70000.0,1.75
88000.0,1.97
93895.2,1.8288
78000.0,1.86
80000.0,1.91
98000.0,2.08
75000.0,1.74
99792.0,1.905
89812.8,1.778
96163.2,1.8288
81194.4,1.7272
84823.2,1.8542
89812.8,1.8288
114000.0,2.03
86184.0,1.8542
79833.6,1.8034
88905.6,1.8034
88000.0,1.98
95000.0,1.86
88000.0,1.91
86184.0,1.8288
96000.0,1.94
83916.0,1.778
110000.0,1.87
96000.0,1.94
84000.0,1.75
89812.8,1.8796
78000.0,1.83
75000.0,1.82
67000.0,1.6764000000000001
81000.0,1.9
85000.0,1.84
90000.0,2.06
62000.0,1.74
97977.6,1.8542
94802.4,1.905
87091.2,1.8796
50000.0,1.62
62000.0,1.65
108410.4,2.0066
99792.0,2.032
115668.0,2.0574
66679.2,1.7018
92000.0,1.95
116756.64,2.1082
101606.4,2.05105
117000.0,1.8288
88452.0,1.8796
87998.4,1.8796
68000.0,1.84
74000.0,1.86
101000.0,1.98
50000.0,1.65
56000.0,1.55
68000.0,1.73
60000.0,1.68
80000.0,1.74
85000.0,1.7
53000.0,1.69
96000.0,1.85
86184.0,1.8288
102967.2,1.905
79833.6,1.8288
74000.0,1.7
62000.0,1.65
70000.0,1.89
56000.0,1.74
84000.0,1.77
90000.0,1.95
102967.2,1.8796
87998.4,1.8796
87998.4,1.778
83916.0,1.8796
84000.0,1.89
57000.0,1.68
63000.0,1.69
55000.0,1.63
74000.0,1.75
70000.0,1.8
62500.0,0.0
87091.2,2.0574
98000.0,2.12
109000.0,1.95
80000.0,1.96
97524.0,2.0066
57153.6,1.651
92000.0,1.95
68000.0,1.75
90000.0,1.82
100000.0,1.8
88904.10452,1.524
85730.4,1.93
85000.0,1.87
71000.0,1.89
104328.0,2.1082
92988.0,1.778
90266.4,1.89738
83000.0,1.76
86637.6,1.9558
105688.8,1.9304
68000.0,1.88
72000.0,1.9
51000.0,1.65
72000.0,1.83
70000.0,1.83
79000.0,1.79
73000.0,1.79
95000.0,1.84
90720.0,1.8796
88905.6,1.8034
97524.0,1.8796
91000.0,1.97
86184.0,1.8288
83000.0,1.86
58000.0,1.69
87091.2,1.8288
66000.0,1.81
68000.0,1.87
55000.0,1.66
67000.0,1.81
75000.0,1.8
78926.4,1.8288
51000.0,1.62
68000.0,1.72
58000.0,1.61
82101.6,1.8288
94000.0,1.9
87998.4,1.8796
79000.0,1.8
94802.4,1.905
82555.2,1.778
89812.8,1.8288
77112.0,1.8288
85730.4,1.8796
84823.2,1.8796
96163.2,1.8542
87091.2,1.8034
75000.0,1.92
104350.0,1.74
87091.2,1.905
93895.2,1.8034
119000.0,1.92
78926.4,1.8288
90000.0,1.93
104328.0,1.905
73029.6,1.778
77112.0,1.8796
84823.2,1.778
86184.0,1.8542
89812.8,1.905
95709.6,1.905
79833.6,1.8034
92080.8,1.9304
86184.0,1.8796
82000.0,1.91
89812.8,1.905
76204.8,1.8796
92080.8,1.8034
70000.0,1.77
90720.0,1.8288
65000.0,1.65
95000.0,2.07
100000.0,1.84
83000.0,1.95
62000.0,1.57
52000.0,1.58
50000.0,1.69
89359.2,1.905
102000.0,0.0
99792.0,1.9558
88452.0,1.8796
82000.0,1.89
105000.0,1.92
70000.0,1.78
72000.0,1.73
66000.0,1.74
72000.0,1.79
97524.0,1.9812
60000.0,1.68
60000.0,1.63
78000.0,1.95
62000.0,1.75
95256.0,1.9431
59000.0,1.56
56000.0,1.5
87000.0,1.9
76000.0,1.524
70761.6,1.778
59000.0,1.78
64000.0,1.8
57000.0,1.6
105235.2,1.9557999999999998
58514.4,1.7272
80000.0,1.82
68000.0,1.8
63000.0,1.88
52000.0,1.61
82000.0,1.85
97977.6,2.0066
86000.0,1.94
80000.0,1.88
84000.0,1.9
83008.8,1.8542
73000.0,1.76
60000.0,1.66
67000.0,1.73
65000.0,1.76
59000.0,1.67
64000.0,1.75
56000.0,1.64
70000.0,1.83
90000.0,1.82
71000.0,1.88
56000.0,1.78
62000.0,1.73
58000.0,1.71
51000.0,1.67
72576.0,1.8796
67000.0,1.83
82555.2,1.8288
60000.0,1.7
76000.0,1.86
60000.0,1.78
57000.0,1.62
50000.0,1.6
58000.0,1.69
70000.0,1.75
50000.0,1.66
50000.0,1.69
56000.0,1.58
74000.0,1.69
62000.0,1.7
75000.0,1.82
62000.0,1.71
60000.0,1.72
53000.0,1.68
74000.0,1.9
71000.0,1.83
81648.0,1.8542
73000.0,1.82
62000.0,1.78
90000.0,1.88
64000.0,1.74
64000.0,1.76
60000.0,1.8
72122.4,1.6764000000000001
75000.0,1.82
56000.0,1.7
70000.0,1.86
74000.0,1.87
59000.0,1.7
65000.0,1.78
48081.6,1.524
62000.0,1.71
48988.8,1.524
44000.0,1.7
95000.0,1.88
75297.6,1.778
115000.0,1.98
106596.0,1.8034
103000.0,1.91
89000.0,1.9
80000.0,1.97
75000.0,1.7
60000.0,1.65
78926.4,1.7272
82000.0,1.78
97070.4,1.8034
70000.0,1.79
54000.0,1.56
109000.0,1.86
66225.6,1.7526
76000.0,1.88
100000.0,1.85
87000.0,1.79
87000.0,1.83
60000.0,1.79
55000.0,1.65
63000.0,1.67
106596.0,2.0193
96163.2,1.9431
122472.0,2.1336
84823.2,1.9558
84000.0,1.9
85000.0,1.96
86184.0,1.92405
104328.0,2.00025
92988.0,1.92405
102060.0,2.032
83000.0,1.92
91000.0,1.95
80000.0,1.95
105688.8,2.0574
80000.0,1.95
72000.0,1.85
82000.0,1.8
136080.0,1.8288
98000.0,1.79
66000.0,1.69
119000.0,1.83
86000.0,1.87
80000.0,1.75
80000.0,1.8
98000.0,2.02
99000.0,1.86
82000.0,1.77
64000.0,1.73
102000.0,1.87
63000.0,1.91
77000.0,1.78
105000.0,1.89
120000.0,1.88
107000.0,1.82
62000.0,1.73
82101.6,1.8034
101000.0,1.8
59000.0,1.68
102967.2,1.8796
88452.0,1.9558
102060.0,2.0574
106596.0,2.0066
90720.0,2.032
53000.0,1.74
70000.0,1.74
73000.0,1.83
102000.0,1.86
85000.0,1.88
105000.0,1.78
74000.0,1.79
82000.0,1.82
107000.0,1.86
93000.0,1.93
63000.0,1.68
84000.0,1.87
69000.0,1.85
58000.0,1.68
62000.0,1.78
60000.0,1.76
61000.0,1.68
54000.0,1.6
48000.0,1.6
61236.0,1.7526
54000.0,1.64
63000.0,1.69
73000.0,1.81
60000.0,1.65
70000.0,1.82
62000.0,1.74
60000.0,1.72
67000.0,1.85
75000.0,1.86
42000.0,1.68
60000.0,1.73
61000.0,1.63
76000.0,1.9
65000.0,1.7
66225.6,1.651
52000.0,1.68
60000.0,1.77
57000.0,1.68
52000.0,1.66
72000.0,1.68
64000.0,1.78
70000.0,1.78
66000.0,1.76
80000.0,1.92
52000.0,1.75
54900.0,1.58
77000.0,1.9
75000.0,1.68
54000.0,1.74
72000.0,1.81
58000.0,1.78
102967.2,1.6002
95000.0,1.83
73000.0,1.8
53000.0,1.69
71000.0,1.82
68000.0,1.75
115000.0,1.79
50000.0,1.68
65000.0,1.7
84000.0,1.9
65000.0,1.67
66000.0,1.85
75000.0,1.98
74000.0,1.84
58000.0,1.7
58000.0,1.65
62000.0,1.76
110000.0,2.0
97977.6,1.8542
102060.0,1.9304
106142.4,2.0574
76204.8,1.8288
94000.0,2.05
113000.0,2.11
79833.6,1.8542
88905.6,1.8542
97070.4,1.9304
83916.0,1.8034
86000.0,1.96
81648.0,1.778
70000.0,1.68
69000.0,1.82
61000.0,1.58
78000.0,1.75
54800.0,1.63
72000.0,1.524
78019.2,1.8542
55000.0,1.63
57000.0,1.7
62000.0,1.73
83916.0,1.905
120204.0,1.9558
81648.0,1.778
81648.0,1.8288
122018.4,1.905
84369.6,1.524
83000.0,1.9
90000.0,1.85
70000.0,1.76
88452.0,1.905
58000.0,1.74
52000.0,1.75
62000.0,1.73
61000.0,1.67
72000.0,1.85
50000.0,1.55
74844.0,1.6256
62000.0,1.7
60000.0,1.75
85000.0,1.75
105000.0,1.86
72000.0,1.79
64000.0,1.76
91000.0,1.8
84000.0,1.93
122472.0,2.0827999999999998
82553.81134,1.778
133812.0,2.0827999999999998
86000.0,1.8
107000.0,1.89
95256.0,1.9304
104328.0,2.032
84000.0,1.76
83916.0,1.9304
95256.0,2.0574
90000.0,1.83
59000.0,1.88
107000.0,1.87
113000.0,2.01
135172.8,1.9558
117936.0,1.9558
130636.8,1.9812
149688.0,1.8796
145152.0,1.905
97524.0,1.9812
86184.0,1.9558
73936.8,1.8034
105000.0,1.95
106000.0,1.87
55000.0,1.6
60782.4,1.6764000000000001
59000.0,1.68
58060.8,1.7018
82000.0,1.8
68000.0,1.77
75000.0,1.81
62000.0,1.8
60000.0,1.74
71000.0,1.7
61236.0,1.651
61000.0,1.66
67132.8,1.6764000000000001
61000.0,1.7
64000.0,1.71
105000.0,1.95
84000.0,2.05
109771.2,1.86
100000.0,1.81
99000.0,1.78
95256.0,2.0574
102060.0,2.159
91627.2,1.905
91173.6,1.8288
85276.8,1.8796
104000.0,2.09
103874.4,2.032
62000.0,1.7
103874.4,2.032
97524.0,1.9558
145152.0,1.905
103420.8,1.905
99792.0,1.9812
77112.0,1.8796
83916.0,1.7526
77112.0,1.7018
95256.0,1.9304
97524.0,1.905
90720.0,1.905
79380.0,1.8796
82101.6,1.8034
72000.0,1.84
75000.0,1.72
75000.0,1.77
81648.0,1.8288
88000.0,1.73
80000.0,1.71
146000.0,1.9
85000.0,1.75
103000.0,2.0
97000.0,1.87
89000.0,2.04
79380.0,1.8288
72576.0,1.8034
81648.0,1.8542
104328.0,1.8796
86184.0,1.8542
56000.0,1.7
55000.0,1.62
68000.0,1.8
87000.0,1.73
96000.0,1.81
66000.0,1.68
124740.0,1.8796
64000.0,1.7
111132.0,1.9812
85000.0,1.94
98000.0,1.82
70308.0,1.778
74000.0,1.78
59000.0,1.6
77112.0,1.8288
85000.0,2.04
73000.0,1.8542
99792.0,2.032
73000.0,1.91
103000.0,1.88
90720.0,2.032
88452.0,1.8542
67000.0,1.95
78000.0,1.95
76204.8,1.8034
49000.0,1.54
120000.0,2.03
98000.0,1.74
66000.0,1.71
96000.0,1.86
93000.0,1.78
103000.0,1.93
70000.0,1.65
96000.0,1.95
80000.0,1.85
80000.0,1.92
89000.0,1.74
75000.0,1.87
110000.0,1.87
71000.0,1.81
93000.0,1.96
98000.0,1.86
57000.0,1.7
83000.0,1.92
87000.0,1.92
62000.0,1.76
87998.4,1.8796
80000.0,1.86
70000.0,1.78
119000.0,1.87
76658.4,1.7272
80000.0,1.86
86637.6,2.032
67000.0,1.76
63504.0,1.7018
140000.0,1.7
65000.0,1.72
62000.0,1.65
57000.0,1.62
104781.6,1.905
61000.0,1.65
79000.0,1.92
61236.0,1.7526
69000.0,1.85
69000.0,1.86
78000.0,1.88
76000.0,1.9
65000.0,1.87
94000.0,1.87
73029.6,1.778
85000.0,1.91
92080.8,1.8796
83916.0,1.8288
70000.0,1.82
92988.0,2.032
94000.0,2.0
86184.0,1.8288
87000.0,1.78
108864.0,1.8796
97524.0,2.0827999999999998
89000.0,1.82
101000.0,2.09
65000.0,1.79
99000.0,1.85
82000.0,1.95
98000.0,1.98
83000.0,1.83
93000.0,1.98
91173.6,1.8288
90720.0,1.9558
87091.2,1.9812
91173.6,1.8796
79833.6,1.8288
99792.0,2.0066
75000.0,1.78
99792.0,1.8796
66000.0,1.83
91627.2,1.8796
85000.0,1.94
81648.0,1.8542
120000.0,1.94
75000.0,1.85
107000.0,1.92
127915.2,1.9304
90000.0,2.02
115668.0,2.032
70308.0,1.778
89000.0,1.9
83008.8,1.8288
92988.0,1.905
98000.0,2.05
92000.0,2.0
79000.0,1.86
135172.8,1.8542
78000.0,1.84
110000.0,1.73
90000.0,2.01
74844.0,1.8034
79000.0,1.87
86184.0,1.9558
97977.6,1.8796
106142.4,1.9558
102000.0,2.08
85000.0,1.75
83000.0,1.86
104781.6,2.032
72576.0,1.7272
61236.0,1.6764000000000001
88000.0,2.06
81648.0,1.8288
104328.0,2.032
85000.0,1.95
97070.4,1.9304
84823.2,1.8796
88000.0,1.84
83008.8,1.8288
99792.0,2.0066
79000.0,1.76
85000.0,1.95
100000.0,1.9
87000.0,1.79
120000.0,1.85
91173.6,1.8288
110000.0,1.73
99792.0,2.1082
79833.6,1.7526
111000.0,2.09
91000.0,1.9
64000.0,1.73
65000.0,1.78
83916.0,1.8288
58000.0,1.76
78926.4,1.8288
81194.4,1.7272
88000.0,1.98
85000.0,1.87
86000.0,1.9
91000.0,1.91
84369.6,1.9304
88000.0,1.87
90000.0,1.89
89812.8,1.905
92988.0,1.778
84823.2,1.8034
100000.0,1.86
83000.0,1.92
92080.8,1.8288
79833.6,1.8034
96000.0,1.83
100000.0,1.9
90000.0,1.9558
87000.0,1.99
92000.0,2.02
92988.0,1.9558
80000.0,1.78
100699.2,1.8542
96000.0,2.02
99792.0,1.9558
94802.4,1.8796
78019.2,1.778
120000.0,2.12
74000.0,1.78
67000.0,1.76
48000.0,1.63
66000.0,1.85
61000.0,1.69
68000.0,1.8
72000.0,1.92
50000.0,1.6
90000.0,1.97
70000.0,1.87
62000.0,1.68
71000.0,1.92
79833.6,1.9304
60000.0,1.7
72000.0,1.85
65000.0,1.76
78000.0,1.71
62000.0,1.66
120000.0,1.9
61000.0,1.76
80000.0,1.8
111132.0,2.0574
74000.0,1.78
84823.2,1.8542
95256.0,2.032
80000.0,1.98
92000.0,2.02
58000.0,1.73
58000.0,1.73
52164.0,1.6256
102000.0,1.91
58000.0,1.71
67000.0,1.78
66225.6,1.7272
62000.0,1.75
66000.0,1.75
65000.0,1.73
85730.4,1.8542
60000.0,1.7
120000.0,2.15
76000.0,1.85
78000.0,1.91
130000.0,2.05
60000.0,1.64
88000.0,1.99
71000.0,1.82
95000.0,1.98
68040.0,1.7018
84823.2,1.8034
96000.0,1.8
87000.0,1.82
78926.4,1.7272
76000.0,1.91
61000.0,1.67
77000.0,1.9
68000.0,1.77
72000.0,1.87
66000.0,1.55
61236.0,1.651
64864.8,1.6764000000000001
77112.0,1.524
77000.0,1.63
88000.0,1.72
82000.0,1.96
96000.0,1.98
75000.0,1.91
47000.0,1.65
77000.0,1.81
66000.0,1.78
88000.0,2.05
62000.0,1.74
86000.0,1.9
62000.0,1.74
68000.0,1.89
65000.0,1.77
96000.0,1.93
70000.0,1.63
89000.0,1.75
66225.6,1.7272
69000.0,1.83
65000.0,1.85
84000.0,1.89
61000.0,1.69
67000.0,1.71
91000.0,1.8
88000.0,1.96
111000.0,1.96
63000.0,1.72
90720.0,1.9812
63504.0,1.8288
105000.0,0.0
106142.4,1.8288
82101.6,1.8034
106596.0,1.8034
86184.0,1.8034
106596.0,2.0574
65000.0,1.78
59875.2,1.7018
97524.0,1.8288
108000.0,0.0
116000.0,1.95
88905.6,1.9812
76204.8,1.8542
71000.0,1.85
120204.0,1.9304
88452.0,1.9558
88452.0,1.8796
81648.0,1.8542
98884.8,1.9812
108864.0,1.8542
72576.0,1.7018
112000.0,1.86
92988.0,1.8288
88452.0,1.8796
100245.6,1.8796
154224.0,2.0828
120204.0,1.905
83916.0,1.9304
147420.0,1.9812
114000.0,1.82
86184.0,1.778
90720.0,1.905
119000.0,1.8796
101152.8,1.9812
113400.0,1.9304
81648.0,1.9304
90720.0,1.9812
58000.0,1.71
87091.2,1.8542
91000.0,2.04
90000.0,1.92
68000.0,1.72
66000.0,1.67
74000.0,1.74
84823.2,1.8034
93000.0,2.0
90000.0,1.72
95000.0,1.84
86184.0,1.8288
55000.0,1.75
97000.0,1.9
97977.6,1.905
79833.6,1.778
94802.4,1.905
89812.8,1.778
93895.2,1.8796
89812.8,1.8796
83008.8,1.8288
83916.0,1.8288
60000.0,1.75
60000.0,1.72
90000.0,1.88
79833.6,1.8288
83916.0,1.8288
78926.4,1.8542
84000.0,1.84
73029.6,1.8288
78926.4,1.778
89812.8,1.8034
90000.0,1.83
110000.0,2.0
100000.0,1.99
92080.8,1.8288
78019.2,1.778
70000.0,1.79
83008.8,1.7526
68000.0,1.81
80740.8,1.8034
104000.0,1.98
78926.4,1.7526
79833.6,1.8542
73029.6,1.7272
64864.8,1.651
70308.0,1.7526
61689.6,1.8034
86184.0,2.032
88452.0,1.8288
86184.0,1.8542
97524.0,1.8796
88452.0,2.0066
97524.0,1.8542
75978.0,1.78
114000.0,1.94
87091.2,1.8542
56700.0,1.651
99792.0,1.905
83462.4,1.8796
76204.8,1.8796
82101.6,1.8542
95256.0,1.9304
77112.0,1.8542
83008.8,1.8034
95000.0,1.86
77112.0,1.7526
68000.0,1.75
101000.0,1.86
78019.2,1.778
90000.0,1.87
70000.0,1.76
99792.0,1.8288
87091.2,1.8796
74844.0,1.524
83000.0,1.89
91173.6,1.905
84823.2,1.8288
83916.0,1.8796
78019.2,1.7526
70761.6,1.7526
83916.0,1.8288
76000.0,1.88
107000.0,1.91
79833.6,1.7526
90720.0,1.8796
77112.0,1.8288
99792.0,1.905
87091.2,1.8288
108000.0,1.89
77000.0,1.89
92988.0,1.778
83916.0,1.8288
55792.8,1.6002
83916.0,1.8542
76000.0,1.75
77112.0,1.524
111132.0,1.9304
83916.0,1.8034
86184.0,1.8796
110224.8,1.9304
70000.0,1.83
97524.0,1.8542
102060.0,2.0827999999999998
76000.0,1.96
53000.0,1.67
89359.2,1.9304
52164.0,1.6256
65000.0,1.75
63000.0,1.73
61000.0,1.85
64000.0,1.73
74844.0,1.905
62143.2,1.651
76000.0,1.8
79000.0,1.73
97524.0,1.9558
57000.0,1.72
60000.0,1.57
61236.0,1.778
57000.0,1.65
61236.0,1.6764000000000001
59875.2,1.6764000000000001
57000.0,1.67
64864.8,1.6764000000000001
61000.0,1.71
59000.0,1.78
60782.4,1.6002
68947.2,1.8288
53000.0,1.65
63000.0,1.75
58968.0,1.524
64864.8,1.7272
48000.0,1.65
95000.0,1.83
70000.0,1.73
79380.0,1.905
61000.0,1.76
55000.0,1.63
65000.0,1.77
52164.0,1.651
20412.0,0.4572
75000.0,1.74
68000.0,1.78
67000.0,1.76
53071.2,1.524
67000.0,1.91
52000.0,1.63
67000.0,1.524
69854.4,1.7272
64411.2,1.7018
63504.0,1.7272
60000.0,1.7
77112.0,1.8288
65772.0,1.7526
74000.0,1.92
112492.8,1.778
84823.2,1.9304
90000.0,1.83
65000.0,1.7018
47628.0,1.6764000000000001
53978.4,1.651
100000.0,2.03
84369.6,1.778
85000.0,1.89
86000.0,2.0
97524.0,1.778
88000.0,2.01
73000.0,1.77
111585.6,2.032
95000.0,1.76
58000.0,1.7
72000.0,1.83
48000.0,1.63
82000.0,1.93
59000.0,1.66
88000.0,1.88
58968.0,1.651
73000.0,1.85
99792.0,1.905
106000.0,1.93
63000.0,1.69
97524.0,2.0066
72576.0,1.8288
48000.0,1.63
51000.0,1.65
59000.0,1.72
96000.0,1.87
52000.0,1.62
64864.8,1.7018
76000.0,1.82
78019.2,1.7526
104328.0,1.905
80000.0,1.85
84000.0,1.91
65000.0,1.78
75000.0,1.95
65000.0,1.8
58000.0,1.79
42000.0,1.55
89000.0,2.0
90000.0,2.0
54432.0,1.524
70308.0,1.7272
30000.0,1.5
81000.0,1.76
58000.0,1.63
78000.0,1.524
62000.0,1.524
90000.0,1.97
78926.4,1.7526
67000.0,1.81
68000.0,1.67
32000.0,1.48
95000.0,1.92
75000.0,1.94
85730.4,1.8796
54885.6,1.524
93441.6,1.905
56000.0,1.6
70000.0,1.78
53000.0,1.7
66225.6,1.524
61236.0,1.524
65000.0,1.76
68000.0,1.78
77112.0,1.524
113000.0,1.78
61236.0,1.6256
58968.0,1.6764000000000001
64864.8,1.651
63000.0,1.73
58000.0,1.63
66000.0,1.52
81648.0,1.8034
86184.0,1.8542
72576.0,1.7526
97524.0,1.8542
64000.0,1.72
77112.0,1.8034
90720.0,1.8542
82555.2,1.8034
97524.0,2.032
74844.0,1.8288
122472.0,1.8542
92988.0,1.9304
81648.0,1.8542
83916.0,1.8034
95256.0,2.032
77112.0,1.9304
74844.0,1.7526
79380.0,1.8288
81194.4,1.8288
68040.0,1.7018
86184.0,1.8288
84823.2,1.778
90720.0,1.8542
97524.0,1.8542
102060.0,2.0066
82101.6,1.7526
97524.0,2.032
92988.0,1.8796
65772.0,1.7018
77112.0,1.8542
77112.0,1.778
101152.8,1.8796
95256.0,2.0574
83916.0,1.9304
92988.0,1.905
95256.0,1.9304
86184.0,1.905
106596.0,1.7526
88452.0,1.905
86184.0,1.8288
78926.4,1.7272
108864.0,2.0827999999999998
86184.0,1.8034
92988.0,1.8796
74844.0,1.7526
86184.0,1.8796
83916.0,1.8542
99792.0,2.1082
97524.0,1.905
83916.0,1.905
79380.0,1.7526
79380.0,1.7272
68040.0,1.7272
93000.0,1.88
70308.0,1.778
89812.8,1.8542
80740.8,1.7526
81648.0,1.7526
86184.0,1.8542
90720.0,2.032
84823.2,1.8288
90720.0,1.8796
86184.0,1.905
83916.0,1.8034
102060.0,2.0574
101606.4,1.905
78019.2,1.7526
88452.0,1.8542
86184.0,1.8542
86184.0,1.8542
122472.0,0.0
93000.0,1.79
97524.0,2.1082
90720.0,1.8288
72000.0,1.76
114000.0,2.0066
92988.0,1.8288
88904.10452,1.8542
86184.0,1.9304
87091.2,1.9304
104328.0,2.0827999999999998
83916.0,1.778
95256.0,2.032
83916.0,1.8796
92988.0,1.8288
107000.0,1.91
76000.0,1.76
106596.0,2.1336
90720.0,1.8288
82101.6,1.8288
125000.0,2.03
82553.81134,1.7526
88452.0,1.8034
83916.0,1.8034
83916.0,1.8034
74844.0,1.7526
74844.0,1.8288
86184.0,1.8288
81000.0,1.83
85276.8,1.8288
81648.0,1.905
88452.0,1.778
83916.0,1.8796
81648.0,1.778
99792.0,1.9304
99792.0,1.9812
81648.0,1.778
95256.0,1.778
91173.6,1.8796
83916.0,1.7526
86184.0,1.8542
83916.0,1.778
83916.0,1.905
76000.0,1.73
79380.0,1.8796
95256.0,2.0066
95256.0,1.8034
99792.0,1.9304
78926.4,1.8034
104328.0,2.032
81648.0,1.8034
99792.0,1.9558
83916.0,1.8796
104328.0,2.0827999999999998
81648.0,1.8542
88452.0,1.8034
83916.0,1.8796
90720.0,1.7272
81648.0,1.8288
99792.0,1.9558
85730.4,1.8034
89812.8,1.7526
71668.8,1.7272
79380.0,1.7272
86184.0,1.8542
97524.0,2.0066
88905.6,1.8796
77112.0,1.9558
68040.0,1.7018
89000.0,1.83
103420.8,2.1082
86184.0,1.8542
86184.0,1.905
80740.8,1.7018
90720.0,1.8542
108864.0,2.159
86184.0,1.8288
81648.0,1.8034
100245.6,1.9304
95256.0,1.8796
88452.0,1.778
97524.0,1.9558
72576.0,1.7272
96163.2,1.8796
79380.0,1.8288
80740.8,1.8288
114000.0,1.8288
106142.4,1.8796
77112.0,1.8034
87998.4,1.8288
97524.0,1.9558
102967.2,2.0066
88904.10452,1.8288
79380.0,1.778
74844.0,1.8542
83916.0,1.8288
106596.0,2.1082
127461.6,1.8796
92988.0,1.8796
83916.0,1.8034
77112.0,1.8288
83916.0,1.8288
95256.0,2.032
90720.0,2.0066
90720.0,1.8796
90720.0,1.9558
88452.0,1.8542
101606.4,2.032
86184.0,1.8288
86184.0,1.8542
90720.0,1.9812
90720.0,1.9812
83916.0,1.8034
95256.0,1.905
106596.0,2.0827999999999998
108864.0,1.905
82000.0,1.87
83916.0,1.905
83916.0,1.9304
107503.2,1.8034
74844.0,1.7272
88452.0,1.905
79380.0,1.7526
82000.0,1.93
92988.0,1.9304
81648.0,1.8542
109317.6,1.905
95256.0,1.9812
95256.0,1.8542
83008.8,1.8542
82101.6,1.8542
90720.0,1.9304
83916.0,1.778
110000.0,1.83
83916.0,1.905
119750.4,1.9558
113400.0,2.032
77112.0,1.778
76204.8,1.7272
81648.0,1.8034
105688.8,1.8542
99792.0,1.9304
93441.6,1.8796
81648.0,1.8796
95256.0,1.8796
86184.0,1.8796
78926.4,1.7526
89812.8,1.8796
81648.0,1.8288
88452.0,1.778
81648.0,1.8288
79380.0,1.778
90720.0,1.8288
95256.0,2.1082
102060.0,2.0574
88905.6,1.9558
86184.0,1.9558
106596.0,2.0574
102060.0,1.8796
72576.0,1.778
104328.0,1.905
77112.0,1.778
98000.0,1.83
86184.0,1.8034
97524.0,1.8288
94000.0,1.88
64000.0,1.8
88452.0,1.8796
86184.0,1.905
90000.0,1.93
88904.10452,1.8542
92988.0,1.8542
92988.0,1.8288
92988.0,1.8796
83916.0,2.0066
84823.2,1.8034
97070.4,1.8542
92988.0,1.8796
